<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20180717;000000;62.4200000;62.6000000;62.3525000;62.6000000;3213026000
20180718;000000;62.7475000;63.2575000;62.6925000;62.9625000;3604961000
20180719;000000;63.0500000;63.7950000;63.0250000;63.6625000;4269757000
20180720;000000;63.6050000;63.6475000;63.2875000;63.5150000;3028729000
20180723;000000;63.3725000;63.4275000;62.9675000;63.0675000;3205401000
20180724;000000;63.0900000;63.5475000;62.6500000;63.3250000;3870088000
20180725;000000;63.2225000;63.3200000;62.8075000;62.8200000;3080875000
20180726;000000;62.8400000;63.0950000;62.8275000;62.9550000;2757679000
20180727;000000;62.9475000;63.0475000;62.6500000;62.7975000;2208347000
20180730;000000;62.8150000;62.8900000;62.1825000;62.2375000;2621713000
20180731;000000;62.3300000;62.5925000;62.2175000;62.5025000;2358786000
20180801;000000;62.6000000;63.0800000;62.4775000;63.0450000;3021161000
20180802;000000;63.0050000;63.5600000;63.0050000;63.4050000;3858814000
20180803;000000;63.4500000;63.5400000;63.1500000;63.3375000;2547994000
20180806;000000;63.3950000;63.7900000;63.3725000;63.7400000;2280686000
20180807;000000;63.6000000;63.6375000;63.3800000;63.4900000;2005977000
20180808;000000;63.5300000;65.6900000;63.4475000;65.5475000;5872912000
20180809;000000;66.2000000;66.7275000;65.7725000;66.6500000;4504212000
20180810;000000;66.8125000;67.9275000;66.5150000;67.7200000;5497577000
20180813;000000;68.6525000;68.6600000;67.3525000;67.8000000;4873787000
20180814;000000;67.1175000;67.1200000;66.3075000;66.3400000;4069908000
20180815;000000;66.4525000;67.7750000;66.2325000;67.2900000;3967535000
20180816;000000;66.5500000;67.1750000;66.5500000;66.8425000;3002562000
20180817;000000;66.7675000;67.6450000;66.7650000;67.0300000;3457886000
20180820;000000;67.2100000;67.3575000;66.9875000;67.1075000;2311954000
20180821;000000;66.9500000;67.6250000;66.8550000;67.2750000;3780960000
20180822;000000;67.3750000;68.4500000;67.3625000;68.0300000;4459633000
20180823;000000;68.1900000;69.0100000;67.4500000;68.1900000;5923738000
20180824;000000;67.7775000;67.9700000;67.0575000;67.1000000;2871076000
20180827;000000;67.3850000;67.6875000;66.9750000;67.5200000;2439412000
20180828;000000;67.4800000;67.9300000;67.2000000;67.8700000;2539481000
20180829;000000;68.0000000;68.5000000;67.6675000;67.9400000;3305807000
20180830;000000;68.0825000;68.4025000;67.7400000;68.2375000;3917926000
20180831;000000;68.1425000;68.1525000;67.3100000;67.5500000;2959164000
20180903;000000;67.7200000;68.1800000;67.6425000;68.1200000;2130713000
20180904;000000;68.2225000;68.4900000;67.9700000;68.1100000;2881542000
20180905;000000;68.3050000;68.5900000;68.1325000;68.2500000;3458113000
20180906;000000;68.2000000;69.6400000;68.1775000;69.2550000;4267535000
20180907;000000;69.2125000;69.9500000;68.7900000;69.9125000;4130682000
20180910;000000;69.9200000;70.6000000;69.7050000;70.5650000;3701501000
20180911;000000;70.1650000;70.3100000;69.4000000;69.4100000;3283384000
20180912;000000;69.6300000;69.8075000;68.6475000;69.0325000;3787612000
20180913;000000;68.9300000;68.9500000;67.9475000;68.2500000;4796859000
20180914;000000;68.2100000;68.5450000;67.4600000;68.0525000;3893556000
20180917;000000;68.4800000;68.4800000;67.9125000;68.0625000;2126355000
20180918;000000;67.9500000;67.9525000;67.3050000;67.3725000;3151968000
20180919;000000;67.1475000;67.2100000;66.6700000;66.8300000;3034522000
20180920;000000;66.7000000;66.7000000;66.2000000;66.2600000;3774537000
20180921;000000;66.4175000;66.8175000;66.1150000;66.4100000;3284156000
20180924;000000;66.4900000;66.4900000;65.6750000;65.8350000;2505432000
20180925;000000;65.7200000;66.0000000;65.5125000;65.8925000;2487215000
20180926;000000;65.8600000;66.0975000;65.6700000;65.8000000;2449573000
20180927;000000;65.9700000;65.9700000;65.2150000;65.6225000;2617628000
20180928;000000;65.6375000;65.9400000;65.3825000;65.5350000;2463563000
20181001;000000;65.4800000;65.7175000;64.8475000;65.0000000;1808872000
20181002;000000;65.0875000;65.6425000;65.0825000;65.5000000;2890145000
20181003;000000;65.4550000;65.8900000;65.3475000;65.8625000;2208604000
20181004;000000;66.1875000;67.0550000;66.0525000;67.0175000;3997464000
20181005;000000;66.9025000;66.9500000;66.4025000;66.5975000;3237400000
20181008;000000;66.8225000;67.1050000;66.5300000;66.5575000;2304650000
20181009;000000;66.6000000;66.8750000;66.1550000;66.2500000;2646071000
20181010;000000;66.1000000;66.9000000;66.0000000;66.9000000;2597775000
20181011;000000;66.8675000;67.0100000;66.0050000;66.2700000;2710101000
20181012;000000;66.1950000;66.4250000;65.8500000;66.1175000;1783826000
20181015;000000;65.9800000;65.9800000;65.2900000;65.6500000;2485011000
20181016;000000;65.5075000;65.6625000;65.2450000;65.3075000;2354683000
20181017;000000;65.3075000;65.6775000;65.2575000;65.4975000;2811813000
20181018;000000;65.6500000;65.8900000;65.4525000;65.8200000;3199937000
20181019;000000;65.7950000;65.9325000;65.3225000;65.4900000;2102884000
20181022;000000;65.5400000;65.5500000;64.9975000;65.2500000;2448631000
20181023;000000;65.3700000;65.7150000;65.2250000;65.5125000;3157982000
20181024;000000;65.5850000;65.7875000;64.9450000;65.6850000;3866243000
20181025;000000;65.6400000;65.9900000;65.4425000;65.5925000;2986804000
20181026;000000;65.6600000;65.9375000;65.5075000;65.7200000;2725082000
20181029;000000;65.8200000;65.9675000;65.4625000;65.8500000;2507535000
20181030;000000;65.7700000;65.8450000;65.5050000;65.5600000;2225838000
20181031;000000;65.6400000;65.8900000;65.5225000;65.8750000;2568223000
20181101;000000;65.6500000;65.8100000;65.5650000;65.7200000;1925574000
20181102;000000;65.6150000;66.2875000;65.5100000;66.2025000;2886570000
20181106;000000;65.9900000;66.1600000;65.7525000;66.1100000;2103730000
20181107;000000;66.1500000;66.3300000;65.8300000;66.3200000;2668464000
20181108;000000;66.2000000;66.9500000;66.1200000;66.9025000;2902481000
20181109;000000;66.8200000;68.1900000;66.7700000;68.0050000;3373741000
20181112;000000;67.6500000;67.8500000;67.3325000;67.8450000;2616701000
20181113;000000;67.8200000;68.1625000;67.5425000;68.1300000;3195254000
20181114;000000;68.1300000;68.2800000;67.0050000;67.0200000;3910076000
20181115;000000;66.8450000;66.9800000;65.8600000;65.8975000;3162064000
20181116;000000;65.8900000;66.2050000;65.6600000;65.9800000;2600025000
20181119;000000;65.9950000;66.1275000;65.1800000;65.5500000;2390675000
20181120;000000;65.6975000;66.2400000;65.5150000;66.1650000;3022387000
20181121;000000;66.0000000;66.0600000;65.5300000;65.6600000;2794287000
20181122;000000;65.5800000;65.7500000;65.4200000;65.6200000;2061732000
20181123;000000;65.6400000;66.4200000;65.5650000;66.1925000;4096455000
20181126;000000;66.5200000;67.3575000;66.3275000;67.1025000;4193722000
20181127;000000;66.9000000;67.3825000;66.4625000;67.1075000;3299901000
20181128;000000;66.8250000;67.5450000;66.7600000;66.9550000;3474612000
20181129;000000;66.8000000;66.9000000;65.9175000;66.2100000;3899411000
20181130;000000;66.3000000;67.1925000;66.3000000;66.9500000;3074180000
20181203;000000;66.5500000;66.7700000;66.0725000;66.5275000;2606641000
20181204;000000;66.4675000;66.9025000;66.2000000;66.8200000;2936506000
20181205;000000;66.8700000;66.9550000;66.4625000;66.5700000;2024256000
20181206;000000;66.7800000;67.2325000;66.6500000;66.8675000;3259943000
20181207;000000;66.8675000;67.0725000;65.9850000;66.3950000;3385551000
20181210;000000;66.2600000;66.7000000;66.1375000;66.6425000;2283703000
20181211;000000;66.5850000;66.5850000;66.2200000;66.3525000;1895427000
20181212;000000;66.3400000;66.5350000;66.1175000;66.3825000;2043964000
20181213;000000;66.2475000;66.4900000;66.1325000;66.2350000;2286365000
20181214;000000;66.4450000;66.8150000;66.2275000;66.7600000;2554762000
20181217;000000;66.6600000;66.8100000;66.4325000;66.7800000;1700563000
20181218;000000;66.8200000;67.3350000;66.6125000;67.2825000;2441621000
20181219;000000;67.1500000;67.8025000;66.9750000;67.4600000;3767451000
20181220;000000;67.4500000;68.7075000;67.2375000;68.2925000;3709043000
20181221;000000;68.0750000;69.1275000;67.8550000;68.8400000;3489449000
20181224;000000;68.4900000;68.7375000;68.1700000;68.5825000;2206142000
20181225;000000;68.4100000;68.9700000;68.3800000;68.6650000;1082663000
20181226;000000;68.7700000;69.4850000;68.6950000;68.6950000;1924542000
20181227;000000;68.8100000;69.7550000;68.5475000;69.5600000;3004509000
20181228;000000;69.5200000;69.7200000;69.2350000;69.5175000;1778140000
20181229;000000;69.5575000;69.9500000;69.3950000;69.8175000;520119000
20190103;000000;69.3950000;71.4525000;68.5225000;68.6400000;1019770000
20190104;000000;67.8000000;68.7475000;67.5125000;67.7400000;1294080000
20190108;000000;66.8650000;67.3275000;66.7400000;66.8850000;992676000
20190109;000000;67.3000000;67.4500000;66.6675000;66.7450000;3330208000
20190110;000000;66.8250000;67.3400000;66.7000000;66.9100000;3084883000
20190111;000000;66.9950000;67.1600000;66.7950000;66.8750000;2480347000
20190114;000000;67.0800000;67.3025000;66.9200000;67.0750000;2347906000
20190115;000000;67.0000000;67.1500000;66.8825000;66.9600000;2149032000
20190116;000000;66.9250000;66.9900000;66.2450000;66.3675000;3124997000
20190117;000000;66.3150000;66.6875000;66.2625000;66.3700000;2963455000
20190118;000000;66.3500000;66.5000000;66.1200000;66.2750000;2183494000
20190121;000000;66.3500000;66.4775000;66.1000000;66.3900000;1850427000
20190122;000000;66.4225000;66.6275000;66.3925000;66.5350000;2392516000
20190123;000000;66.4700000;66.4700000;66.0300000;66.0725000;2681426000
20190124;000000;66.1450000;66.1475000;65.6750000;65.7775000;3441997000
20190125;000000;65.8200000;66.2625000;65.7100000;66.0000000;2754591000
20190128;000000;65.6600000;66.3500000;65.6600000;66.2600000;2764306000
20190129;000000;66.1950000;66.4150000;65.9675000;66.0500000;2213942000
20190130;000000;66.1050000;66.1875000;65.3625000;65.5050000;2450500000
20190131;000000;65.5750000;65.6975000;65.1600000;65.4000000;4132623000
20190201;000000;65.5975000;65.7425000;65.3225000;65.5050000;2170258000
20190204;000000;65.5950000;65.7300000;65.4650000;65.5900000;1464919000
20190205;000000;65.5700000;65.6475000;65.4200000;65.6200000;1868807000
20190206;000000;65.6375000;65.9250000;65.6100000;65.8700000;1951118000
20190207;000000;65.9050000;66.1575000;65.8300000;65.9075000;2369140000
20190208;000000;66.0300000;66.1475000;65.6225000;65.8100000;1573396000
20190211;000000;65.6550000;65.9000000;65.5325000;65.8500000;1839503000
20190212;000000;65.8250000;66.2575000;65.5025000;65.8850000;2242968000
20190213;000000;65.6850000;66.5500000;65.5925000;66.5150000;2672211000
20190214;000000;66.4300000;67.1625000;66.2750000;66.6450000;4185913000
20190215;000000;66.6250000;66.7750000;66.3000000;66.3000000;2417832000
20190218;000000;65.9000000;66.3950000;65.9000000;66.2800000;1623317000
20190219;000000;66.3200000;66.3625000;65.7350000;65.7625000;2036694000
20190220;000000;65.7750000;65.9400000;65.4700000;65.6325000;2393132000
20190221;000000;65.7350000;65.7375000;65.3650000;65.5700000;2343889000
20190222;000000;65.6400000;65.6575000;65.3050000;65.3925000;1818435000
20190225;000000;65.3900000;65.6375000;65.1625000;65.4900000;1987393000
20190226;000000;65.6700000;65.9375000;65.5750000;65.7000000;1894225000
20190227;000000;65.7500000;66.0250000;65.4725000;65.7900000;1764015000
20190228;000000;65.9925000;65.9925000;65.6875000;65.9050000;1620687000
20190301;000000;65.8250000;65.9425000;65.6025000;65.9400000;1919254000
20190304;000000;65.8800000;65.8800000;65.6375000;65.7400000;1297136000
20190305;000000;65.6500000;65.8550000;65.6500000;65.7500000;1592458000
20190306;000000;65.7700000;66.0375000;65.7675000;65.9800000;1987459000
20190307;000000;65.8750000;66.3075000;65.8500000;66.2825000;2288264000
20190311;000000;66.2600000;66.3300000;65.9350000;65.9700000;1887884000
20190312;000000;65.8100000;65.8950000;65.5500000;65.6350000;1884448000
20190313;000000;65.6225000;65.6600000;65.3225000;65.4000000;1846408000
20190314;000000;65.4700000;65.5975000;65.3150000;65.5125000;2050363000
20190315;000000;65.4975000;65.5075000;64.7900000;64.8150000;2311736000
20190318;000000;65.6525000;65.6525000;64.1375000;64.3650000;2819315000
20190319;000000;64.3900000;64.5800000;64.1775000;64.3900000;2828645000
20190320;000000;64.2825000;64.3900000;63.6525000;63.8675000;2408003000
20190321;000000;63.8550000;63.9500000;63.6300000;63.8700000;3181807000
20190322;000000;63.9700000;64.8325000;63.7000000;64.6600000;4253819000
20190325;000000;64.6400000;64.6400000;63.9200000;64.0850000;2765081000
20190326;000000;64.0400000;64.4750000;64.0075000;64.4000000;2517738000
20190327;000000;64.4100000;64.9875000;64.4100000;64.8350000;3452313000
20190328;000000;64.6500000;65.2875000;64.6500000;64.9400000;3596151000
20190329;000000;64.8000000;65.7625000;64.5875000;65.6375000;5057535000
20190401;000000;65.2525000;65.8500000;65.1450000;65.1725000;3127153000
20190402;000000;65.1775000;65.5600000;65.1750000;65.2975000;2383560000
20190403;000000;65.2475000;65.4750000;65.0400000;65.2400000;2482965000
20190404;000000;65.1650000;65.6100000;65.1650000;65.4750000;2379899000
20190405;000000;65.5100000;65.5175000;65.1300000;65.3400000;1923398000
20190408;000000;65.4000000;65.4525000;64.8125000;64.8775000;2512632000
20190409;000000;64.8400000;64.9550000;64.6350000;64.9200000;2604682000
20190410;000000;64.9025000;64.9075000;64.2000000;64.2925000;2320329000
20190411;000000;64.3225000;64.7075000;64.3150000;64.6100000;2225389000
20190412;000000;64.5025000;64.6375000;64.1275000;64.3500000;2119199000
20190415;000000;64.0525000;64.4375000;64.0500000;64.2600000;1530948000
20190416;000000;64.3150000;64.4550000;64.0700000;64.0900000;2239890000
20190417;000000;64.0925000;64.0925000;63.8000000;63.8450000;1953063000
20190418;000000;63.9050000;64.1575000;63.8600000;63.8925000;2124243000
20190419;000000;63.9000000;64.0775000;63.9000000;64.0500000;918135000
20190422;000000;63.8750000;63.9550000;63.7350000;63.8200000;1325183000
20190423;000000;63.8500000;63.8950000;63.6575000;63.6875000;1831585000
20190424;000000;63.8650000;64.5300000;63.8375000;64.3225000;2925198000
20190425;000000;64.4800000;64.9825000;64.4300000;64.6550000;3312495000
20190426;000000;64.6500000;64.8925000;64.5775000;64.7350000;2105319000
20190429;000000;64.7475000;64.7650000;64.4050000;64.4575000;1525212000
20190430;000000;64.6125000;65.0175000;64.3325000;64.6225000;2617229000
20190502;000000;64.9600000;65.5675000;64.8425000;65.4375000;1195014000
20190503;000000;67.0000000;67.0000000;65.0075000;65.0775000;876894000
20190506;000000;65.3575000;65.5100000;65.0500000;65.2275000;1863191000
20190507;000000;65.2375000;65.4575000;64.9850000;65.4075000;2048781000
20190508;000000;65.3350000;65.3600000;64.9000000;65.0725000;2273687000
20190510;000000;65.0700000;65.4975000;65.0575000;65.0750000;956600000
20190513;000000;65.4150000;65.5600000;65.2550000;65.4300000;2437749000
20190514;000000;65.3700000;65.4400000;64.8550000;64.9700000;2328768000
20190515;000000;64.9500000;64.9850000;64.4800000;64.6500000;2577205000
20190516;000000;64.6700000;64.6700000;64.3900000;64.6500000;1817049000
20190517;000000;64.7000000;64.8050000;64.5550000;64.7775000;1616345000
20190520;000000;64.6950000;64.6950000;64.1125000;64.5250000;1613306000
20190521;000000;64.5450000;64.6250000;64.3325000;64.4100000;1776049000
20190522;000000;64.4400000;64.4950000;64.1500000;64.3900000;2247336000
20190523;000000;64.4975000;64.9275000;64.4400000;64.8550000;3358764000
20190524;000000;64.6050000;64.7000000;64.4025000;64.4725000;1806088000
20190527;000000;64.4925000;64.5125000;64.3625000;64.4575000;1429776000
20190528;000000;64.4800000;64.7500000;64.4525000;64.7150000;2467517000
20190529;000000;64.8525000;65.3975000;64.8500000;64.9700000;2676878000
20190530;000000;64.9575000;65.2000000;64.8775000;65.1700000;2354711000
20190531;000000;65.4550000;65.5900000;65.1175000;65.4300000;2794298000
20190603;000000;65.5150000;65.5975000;65.1550000;65.3400000;2317763000
20190604;000000;65.3500000;65.3500000;65.0000000;65.1650000;2445721000
20190605;000000;65.1900000;65.3975000;64.9600000;65.3950000;2925816000
20190606;000000;65.3825000;65.3825000;65.0175000;65.0850000;1926482000
20190607;000000;65.0975000;65.1525000;64.7450000;64.8050000;2260060000
20190610;000000;64.8300000;64.8675000;64.6250000;64.7800000;1753185000
20190611;000000;64.6100000;64.6425000;64.4450000;64.5575000;2023362000
20190613;000000;64.6900000;64.7375000;64.4950000;64.5800000;1810364000
20190614;000000;64.5475000;64.5775000;64.2150000;64.3800000;2294104000
20190617;000000;64.3775000;64.3950000;64.1275000;64.3200000;1985784000
20190618;000000;64.2200000;64.3975000;63.9125000;64.0200000;2700474000
20190619;000000;64.1050000;64.1050000;63.7000000;63.7850000;2124127000
20190620;000000;63.7025000;63.7025000;62.8700000;62.8900000;3478204000
20190621;000000;63.1350000;63.7925000;62.9000000;63.0250000;3405820000
20190624;000000;62.9950000;63.0375000;62.5750000;62.6000000;2281138000
20190625;000000;62.6050000;63.0300000;62.4975000;62.8350000;2602695000
20190626;000000;62.8500000;63.2300000;62.7575000;63.0725000;2766397000
20190627;000000;63.2025000;63.2025000;62.9275000;63.0725000;2144083000
20190628;000000;63.1500000;63.3300000;62.8500000;63.2400000;2216467000
20190701;000000;62.9325000;63.2150000;62.7775000;62.9600000;2407589000
20190702;000000;63.0100000;63.3925000;62.9900000;63.3200000;2441925000
20190703;000000;63.3675000;63.6675000;63.2800000;63.3200000;2807967000
20190704;000000;63.3075000;63.5200000;63.0200000;63.4800000;1422006000
20190705;000000;63.4750000;63.8675000;63.4200000;63.8025000;2533424000
20190708;000000;63.8975000;63.9975000;63.4825000;63.6950000;1411026000
20190709;000000;63.7200000;63.9400000;63.6800000;63.9150000;2289557000
20190710;000000;63.8550000;63.9125000;63.1200000;63.1800000;2377795000
20190711;000000;62.9950000;63.1475000;62.7550000;62.8150000;2033426000
20190712;000000;62.9075000;63.1950000;62.8800000;62.9775000;1902664000
20190715;000000;63.0300000;63.0500000;62.5600000;62.6700000;1643911000
20190716;000000;62.7075000;63.0950000;62.6400000;63.0450000;2309043000
20190717;000000;62.9900000;63.0550000;62.7200000;62.9350000;1813479000
20190718;000000;62.8550000;63.1375000;62.7500000;62.8075000;1917014000
20190719;000000;62.8575000;63.0725000;62.7850000;63.0550000;1574823000
20190722;000000;63.0325000;63.1300000;62.9275000;63.0950000;1513861000
20190723;000000;63.1975000;63.3450000;63.0800000;63.1600000;2149319000
20190724;000000;63.1700000;63.3075000;63.0000000;63.2975000;2248083000
20190725;000000;63.2250000;63.2800000;62.8350000;63.2375000;2607453000
20190726;000000;63.1275000;63.5075000;63.0650000;63.3675000;1934907000
20190729;000000;63.4575000;63.6375000;63.3900000;63.4325000;1482946000
20190730;000000;63.4575000;63.7325000;63.2450000;63.5075000;2239062000
20190731;000000;63.4425000;63.8200000;63.1000000;63.6250000;2265575000
20190801;000000;63.7675000;64.3925000;63.7375000;64.3550000;3584239000
20190802;000000;64.7000000;65.4325000;64.4375000;65.2725000;4880323000
20190805;000000;65.3225000;65.6050000;64.8450000;65.5300000;3681010000
20190806;000000;65.2975000;65.3550000;64.9925000;65.2725000;2467178000
20190807;000000;65.1500000;65.7000000;64.9475000;65.3325000;3409210000
20190808;000000;65.1950000;65.4300000;65.0250000;65.0450000;2050788000
20190809;000000;65.0875000;65.5350000;65.0600000;65.2825000;2455586000
20190812;000000;65.2625000;65.6850000;65.2125000;65.4050000;2307898000
20190813;000000;65.6650000;65.8800000;64.7850000;64.9300000;4221399000
20190814;000000;65.0125000;66.1175000;65.0100000;66.0150000;4399073000
20190815;000000;65.7375000;66.5850000;65.6700000;66.0575000;3929643000
20190816;000000;66.0425000;66.5725000;65.8600000;66.5200000;2402548000
20190819;000000;66.3300000;67.0325000;66.2500000;66.8900000;2953045000
20190820;000000;66.9350000;67.1100000;66.4250000;66.5650000;2724073000
20190821;000000;66.3500000;66.4000000;65.6400000;65.7500000;2280509000
20190822;000000;65.8450000;65.9375000;65.4450000;65.6000000;2592073000
20190823;000000;65.6200000;66.2175000;65.5225000;65.9850000;3285553000
20190826;000000;65.9700000;66.1525000;65.8300000;66.0700000;1942867000
20190827;000000;66.1350000;66.7050000;66.0950000;66.4425000;2554909000
20190828;000000;66.3925000;66.9875000;66.3025000;66.8000000;2751536000
20190829;000000;66.8450000;66.9400000;66.4200000;66.5900000;2272712000
20190830;000000;66.6325000;66.8350000;66.3050000;66.7900000;2299399000
20190902;000000;66.7825000;66.8400000;66.5550000;66.7900000;1378789000
20190903;000000;66.8750000;67.1400000;66.7525000;66.7575000;2506398000
20190904;000000;66.5225000;66.6700000;66.0750000;66.2225000;2226500000
20190905;000000;66.1000000;66.2775000;65.8850000;66.2150000;1990429000
20190906;000000;66.0475000;66.1100000;65.5900000;65.7300000;2376111000
20190909;000000;65.5500000;65.6725000;65.3525000;65.5500000;1794085000
20190910;000000;65.3850000;65.5575000;65.2450000;65.4200000;1977601000
20190911;000000;65.4200000;65.6475000;65.2900000;65.5000000;2004011000
20190912;000000;65.3725000;65.3800000;64.6650000;64.7000000;3154393000
20190913;000000;64.6550000;64.7075000;64.1450000;64.3375000;2466091000
20190916;000000;63.8525000;64.1750000;63.5775000;64.0450000;2665091000
20190917;000000;64.0525000;64.4700000;63.9700000;64.3600000;2861886000
20190918;000000;64.3825000;64.5100000;64.1000000;64.1500000;2069603000
20190919;000000;64.2600000;64.3350000;63.8150000;64.0050000;1976895000
20190920;000000;63.8850000;64.0900000;63.7000000;64.0100000;1989710000
20190923;000000;63.9425000;64.0750000;63.8000000;63.8350000;1572521000
20190924;000000;63.7375000;64.0000000;63.6100000;63.9850000;1778322000
20190925;000000;64.0200000;64.4875000;63.9975000;64.1450000;3212598000
20190926;000000;64.3200000;64.3800000;64.1100000;64.2100000;2303016000
20190927;000000;64.3850000;64.7125000;64.2100000;64.6975000;2642403000
20190930;000000;64.6500000;65.0100000;64.5825000;64.8650000;2522679000
20191001;000000;64.9700000;65.4400000;64.9550000;65.2650000;2274601000
20191002;000000;65.3475000;65.5650000;65.0325000;65.1950000;2420812000
20191003;000000;65.1000000;65.3750000;65.0275000;65.1275000;2306579000
20191004;000000;65.0700000;65.1175000;64.5425000;64.6150000;2232634000
20191007;000000;64.7200000;64.9800000;64.6975000;64.9750000;1968134000
20191008;000000;64.8075000;65.3675000;64.7600000;65.2000000;2258628000
20191009;000000;65.1975000;65.2100000;64.8150000;64.8875000;2053087000
20191010;000000;64.6625000;64.8800000;64.4000000;64.4575000;1764936000
20191011;000000;64.2925000;64.3150000;64.0075000;64.2050000;2308678000
20191014;000000;64.2900000;64.4500000;64.2050000;64.2950000;1613777000
20191015;000000;64.2925000;64.5075000;64.1900000;64.2750000;2060004000
20191016;000000;64.3100000;64.4500000;64.0600000;64.0750000;1391077000
20191017;000000;64.1300000;64.2300000;63.8400000;64.1150000;2072534000
20191018;000000;64.0425000;64.0900000;63.7500000;63.7600000;1763646000
20191021;000000;63.8175000;63.8500000;63.6275000;63.7300000;1706731000
20191022;000000;63.8000000;63.8150000;63.5550000;63.7350000;1932502000
20191023;000000;63.7400000;63.9900000;63.6900000;63.9500000;2198694000
20191024;000000;63.9225000;64.1425000;63.7500000;64.0700000;2455103000
20191025;000000;64.0300000;64.0625000;63.6300000;63.8525000;2282275000
20191028;000000;63.8525000;63.9600000;63.5600000;63.7500000;1696012000
20191029;000000;63.7950000;64.0300000;63.7350000;63.9500000;1838417000
20191030;000000;63.9500000;64.1500000;63.7650000;63.8350000;2280623000
20191031;000000;63.8100000;64.1800000;63.7050000;64.1300000;2187931000
20191101;000000;64.1075000;64.1400000;63.3700000;63.5400000;2253273000
20191105;000000;63.3725000;63.6850000;63.1750000;63.4925000;2072837000
20191106;000000;63.5100000;64.0350000;63.4775000;63.8725000;2098343000
20191107;000000;63.8900000;63.9200000;63.3725000;63.5200000;2178740000
20191108;000000;63.6825000;63.9775000;63.5850000;63.8000000;2072708000
20191111;000000;63.9300000;63.9875000;63.8200000;63.8900000;1293770000
20191112;000000;63.7900000;64.2825000;63.7525000;64.2300000;2215562000
20191113;000000;64.1900000;64.4700000;64.1275000;64.3500000;2390490000
20191114;000000;64.1825000;64.2750000;63.9725000;63.9800000;2055230000
20191115;000000;63.8800000;63.9675000;63.7100000;63.7675000;1593615000
20191118;000000;63.7500000;63.9500000;63.6900000;63.8225000;1358874000
20191119;000000;63.8700000;63.8925000;63.6400000;63.8200000;1587437000
20191120;000000;63.9000000;64.1125000;63.7675000;63.8900000;2103205000
20191121;000000;63.8350000;63.8850000;63.6500000;63.7200000;1616709000
20191122;000000;63.7700000;63.9025000;63.6175000;63.8700000;2205411000
20191125;000000;63.8325000;64.0650000;63.7275000;63.9400000;1882823000
20191126;000000;63.9325000;64.1375000;63.9025000;63.9500000;1920715000
20191127;000000;64.0000000;64.1100000;63.8925000;63.9600000;1374192000
20191128;000000;63.9625000;64.1875000;63.9600000;64.0700000;1541836000
20191129;000000;64.0975000;64.3475000;64.0025000;64.3175000;1829597000
20191202;000000;64.3750000;64.4925000;64.1525000;64.1750000;1723375000
20191203;000000;64.1725000;64.3000000;64.0625000;64.1450000;1650066000
20191204;000000;64.1350000;64.2450000;63.8275000;63.9500000;2037264000
20191205;000000;63.8600000;63.9400000;63.7150000;63.7225000;1413970000
20191206;000000;63.7750000;63.8500000;63.6000000;63.7550000;1321976000
20191209;000000;63.6800000;63.8100000;63.5325000;63.5900000;1295930000
20191210;000000;63.6400000;63.6600000;63.4550000;63.4925000;1490910000
20191211;000000;63.5475000;63.6200000;63.2600000;63.2700000;1413080000
20191212;000000;63.2800000;63.2950000;62.6775000;62.8425000;2238489000
20191213;000000;62.6750000;62.9450000;62.1500000;62.8975000;3179377000
20191216;000000;62.8000000;62.8600000;62.3625000;62.4450000;1689884000
20191217;000000;62.5800000;62.7450000;62.3325000;62.4150000;1828941000
20191218;000000;62.5300000;62.7225000;62.4225000;62.6650000;1973090000
20191219;000000;62.5775000;62.5800000;62.3025000;62.4050000;1903042000
20191220;000000;62.4000000;62.4750000;62.0125000;62.2525000;1887736000
20191223;000000;62.2850000;62.3600000;62.1375000;62.2650000;1738989000
20191224;000000;62.2825000;62.3075000;61.8900000;61.9675000;1509516000
20191225;000000;61.9000000;62.0400000;61.5075000;61.8500000;1476020000
20191226;000000;61.8600000;62.2675000;61.6725000;62.2150000;1327684000
20191227;000000;62.1950000;62.2100000;61.7950000;62.0325000;2349169000
20191230;000000;62.0275000;62.0850000;61.6450000;61.9850000;1905246000
20200103;000000;61.7900000;62.2375000;61.7900000;62.1000000;714038000
20200106;000000;62.1000000;62.3975000;61.7400000;61.8200000;613901000
20200108;000000;61.9025000;61.9975000;61.0800000;61.2475000;848346000
20200109;000000;61.3975000;61.4125000;61.1150000;61.2925000;2131848000
20200110;000000;61.2275000;61.3875000;60.8775000;61.0600000;1968300000
20200113;000000;61.0475000;61.4000000;60.8825000;61.2725000;2529455000
20200114;000000;61.2925000;61.5250000;61.2225000;61.4450000;2073366000
20200115;000000;61.3925000;61.8100000;61.3425000;61.4175000;3010125000
20200116;000000;61.4200000;61.7650000;61.3850000;61.6625000;2561941000
20200117;000000;61.6300000;61.6900000;61.2925000;61.5550000;2147085000
20200120;000000;61.5300000;61.6475000;61.3825000;61.5475000;1816269000
20200121;000000;61.7400000;61.9725000;61.6800000;61.8825000;2271262000
20200122;000000;61.8400000;62.0750000;61.7675000;61.8425000;2106398000
20200123;000000;62.0125000;62.0900000;61.8300000;61.9050000;2202859000
20200124;000000;61.8800000;62.2875000;61.7200000;62.0700000;2683590000
20200127;000000;62.3525000;63.1150000;62.1875000;62.9700000;3852497000
